medida;tiempo;canal;id;valor
status;12/04/2025 20:06;ALL;7;1
voltageReceiver1;12/04/2025 20:06;b;7;1706
voltageReceiver2;12/04/2025 20:06;b;7;16
status;12/04/2025 20:07;ALL;7;1
voltageReceiver1;12/04/2025 20:07;a;7;1694
voltageReceiver2;12/04/2025 20:07;a;7;1588
status;12/04/2025 20:07;ALL;7;1
voltageReceiver1;12/04/2025 20:07;b;7;1682
voltageReceiver2;12/04/2025 20:07;b;7;1612
status;12/04/2025 20:07;ALL;7;1
voltageReceiver1;12/04/2025 20:07;a;7;1694
voltageReceiver2;12/04/2025 20:07;a;7;1588
status;12/04/2025 20:07;ALL;7;1
voltageReceiver1;12/04/2025 20:07;b;7;1682
voltageReceiver2;12/04/2025 20:07;b;7;1612
status;12/04/2025 20:08;ALL;7;1
voltageReceiver1;12/04/2025 20:08;a;7;1718
voltageReceiver2;12/04/2025 20:08;a;7;1588
status;12/04/2025 20:08;ALL;7;1
voltageReceiver1;12/04/2025 20:08;b;7;1706
voltageReceiver2;12/04/2025 20:08;b;7;1612
status;12/04/2025 20:08;ALL;7;1
voltageReceiver1;12/04/2025 20:08;a;7;1706
voltageReceiver2;12/04/2025 20:08;a;7;1588
status;12/04/2025 20:08;ALL;7;1
voltageReceiver1;12/04/2025 20:08;b;7;1694
voltageReceiver2;12/04/2025 20:08;b;7;1612
status;12/04/2025 20:09;ALL;7;1
voltageReceiver1;12/04/2025 20:09;a;7;1718
voltageReceiver2;12/04/2025 20:09;a;7;1588
status;12/04/2025 20:09;ALL;7;1
voltageReceiver1;12/04/2025 20:09;b;7;1729
voltageReceiver2;12/04/2025 20:09;b;7;1612
status;12/04/2025 20:09;ALL;7;1
voltageReceiver1;12/04/2025 20:09;a;7;1718
voltageReceiver2;12/04/2025 20:09;a;7;1588
status;12/04/2025 20:09;ALL;7;1
voltageReceiver1;12/04/2025 20:09;b;7;1718
voltageReceiver2;12/04/2025 20:09;b;7;16
status;12/04/2025 20:10;ALL;7;1
voltageReceiver1;12/04/2025 20:10;a;7;1718
voltageReceiver2;12/04/2025 20:10;a;7;1588
status;12/04/2025 20:10;ALL;7;1
voltageReceiver1;12/04/2025 20:10;b;7;1718
voltageReceiver2;12/04/2025 20:10;b;7;1612
status;12/04/2025 20:10;ALL;7;1
voltageReceiver1;12/04/2025 20:10;a;7;1706
voltageReceiver2;12/04/2025 20:10;a;7;1588
status;12/04/2025 20:10;ALL;7;1
voltageReceiver1;12/04/2025 20:10;b;7;1706
voltageReceiver2;12/04/2025 20:10;b;7;1612
status;12/04/2025 20:11;ALL;7;1
voltageReceiver1;12/04/2025 20:11;a;7;1729
voltageReceiver2;12/04/2025 20:11;a;7;1576
status;12/04/2025 20:11;ALL;7;1
voltageReceiver1;12/04/2025 20:11;b;7;1741
voltageReceiver2;12/04/2025 20:11;b;7;16
status;12/04/2025 20:11;ALL;7;1
voltageReceiver1;12/04/2025 20:11;a;7;1729
voltageReceiver2;12/04/2025 20:11;a;7;1576
status;12/04/2025 20:11;ALL;7;1
voltageReceiver1;12/04/2025 20:11;b;7;1741
voltageReceiver2;12/04/2025 20:11;b;7;16
status;12/04/2025 20:12;ALL;7;1
voltageReceiver1;12/04/2025 20:12;a;7;1718
voltageReceiver2;12/04/2025 20:12;a;7;1588
status;12/04/2025 20:12;ALL;7;1
voltageReceiver1;12/04/2025 20:12;b;7;1718
voltageReceiver2;12/04/2025 20:12;b;7;1612
status;12/04/2025 20:12;ALL;7;1
voltageReceiver1;12/04/2025 20:12;a;7;1718
voltageReceiver2;12/04/2025 20:12;a;7;1588
status;12/04/2025 20:12;ALL;7;1
voltageReceiver1;12/04/2025 20:12;b;7;1729
voltageReceiver2;12/04/2025 20:12;b;7;1612
status;12/04/2025 20:13;ALL;7;1
voltageReceiver1;12/04/2025 20:13;a;7;1741
voltageReceiver2;12/04/2025 20:13;a;7;1588
status;12/04/2025 20:13;ALL;7;1
voltageReceiver1;12/04/2025 20:13;b;7;1729
voltageReceiver2;12/04/2025 20:13;b;7;1612
status;12/04/2025 20:13;ALL;7;1
voltageReceiver1;12/04/2025 20:13;a;7;1729
voltageReceiver2;12/04/2025 20:13;a;7;1588
status;12/04/2025 20:13;ALL;7;1
voltageReceiver1;12/04/2025 20:13;b;7;1729
voltageReceiver2;12/04/2025 20:13;b;7;1612
status;12/04/2025 20:14;ALL;7;1
voltageReceiver1;12/04/2025 20:14;a;7;1741
voltageReceiver2;12/04/2025 20:14;a;7;1588
status;12/04/2025 20:14;ALL;7;1
voltageReceiver1;12/04/2025 20:14;b;7;1718
voltageReceiver2;12/04/2025 20:14;b;7;1612
status;12/04/2025 20:14;ALL;7;1
voltageReceiver1;12/04/2025 20:14;a;7;1741
voltageReceiver2;12/04/2025 20:14;a;7;1588
status;12/04/2025 20:14;ALL;7;1
voltageReceiver1;12/04/2025 20:14;b;7;1729
voltageReceiver2;12/04/2025 20:14;b;7;1612
status;12/04/2025 20:15;ALL;7;1
voltageReceiver1;12/04/2025 20:15;a;7;1718
voltageReceiver2;12/04/2025 20:15;a;7;1588
status;12/04/2025 20:15;ALL;7;1
voltageReceiver1;12/04/2025 20:15;b;7;1694
voltageReceiver2;12/04/2025 20:15;b;7;1612
status;12/04/2025 20:15;ALL;7;1
voltageReceiver1;12/04/2025 20:15;a;7;1729
voltageReceiver2;12/04/2025 20:15;a;7;1588
status;12/04/2025 20:15;ALL;7;1
voltageReceiver1;12/04/2025 20:15;b;7;1706
voltageReceiver2;12/04/2025 20:15;b;7;1612
status;12/04/2025 20:16;ALL;7;1
voltageReceiver1;12/04/2025 20:16;a;7;1718
voltageReceiver2;12/04/2025 20:16;a;7;1588
status;12/04/2025 20:16;ALL;7;1
voltageReceiver1;12/04/2025 20:16;b;7;1718
voltageReceiver2;12/04/2025 20:16;b;7;1612
status;12/04/2025 20:16;ALL;7;1
voltageReceiver1;12/04/2025 20:16;a;7;1729
voltageReceiver2;12/04/2025 20:16;a;7;1588
status;12/04/2025 20:16;ALL;7;1
voltageReceiver1;12/04/2025 20:16;b;7;1718
voltageReceiver2;12/04/2025 20:16;b;7;1612
status;12/04/2025 20:17;ALL;7;1
voltageReceiver1;12/04/2025 20:17;a;7;1694
voltageReceiver2;12/04/2025 20:17;a;7;1588
status;12/04/2025 20:17;ALL;7;1
voltageReceiver1;12/04/2025 20:17;b;7;1682
voltageReceiver2;12/04/2025 20:17;b;7;1612
status;12/04/2025 20:17;ALL;7;1
voltageReceiver1;12/04/2025 20:17;a;7;1706
voltageReceiver2;12/04/2025 20:17;a;7;1588
status;12/04/2025 20:17;ALL;7;1
voltageReceiver1;12/04/2025 20:17;b;7;1694
voltageReceiver2;12/04/2025 20:17;b;7;1612
status;12/04/2025 20:18;ALL;7;1
voltageReceiver1;12/04/2025 20:18;a;7;1706
voltageReceiver2;12/04/2025 20:18;a;7;1588
status;12/04/2025 20:18;ALL;7;1
voltageReceiver1;12/04/2025 20:18;b;7;1694
voltageReceiver2;12/04/2025 20:18;b;7;1612
status;12/04/2025 20:18;ALL;7;1
voltageReceiver1;12/04/2025 20:18;a;7;1706
voltageReceiver2;12/04/2025 20:18;a;7;1588
status;12/04/2025 20:18;ALL;7;1
voltageReceiver1;12/04/2025 20:18;b;7;1694
voltageReceiver2;12/04/2025 20:18;b;7;1612
status;12/04/2025 20:19;ALL;7;1
voltageReceiver1;12/04/2025 20:19;a;7;1706
voltageReceiver2;12/04/2025 20:19;a;7;1588
status;12/04/2025 20:19;ALL;7;1
voltageReceiver1;12/04/2025 20:19;b;7;1706
voltageReceiver2;12/04/2025 20:19;b;7;1612
status;12/04/2025 20:19;ALL;7;1
voltageReceiver1;12/04/2025 20:19;a;7;1706
voltageReceiver2;12/04/2025 20:19;a;7;1588
status;12/04/2025 20:19;ALL;7;1
voltageReceiver1;12/04/2025 20:19;b;7;1694
voltageReceiver2;12/04/2025 20:19;b;7;1612
status;12/04/2025 20:20;ALL;7;1
voltageReceiver1;12/04/2025 20:20;a;7;1706
voltageReceiver2;12/04/2025 20:20;a;7;1588
status;12/04/2025 20:20;ALL;7;1
voltageReceiver1;12/04/2025 20:20;b;7;1706
voltageReceiver2;12/04/2025 20:20;b;7;1612
status;12/04/2025 20:20;ALL;7;1
voltageReceiver1;12/04/2025 20:20;a;7;1694
voltageReceiver2;12/04/2025 20:20;a;7;1588
status;12/04/2025 20:20;ALL;7;1
voltageReceiver1;12/04/2025 20:20;b;7;1694
voltageReceiver2;12/04/2025 20:20;b;7;1612
status;12/04/2025 20:21;ALL;7;1
voltageReceiver1;12/04/2025 20:21;a;7;1741
voltageReceiver2;12/04/2025 20:21;a;7;1588
status;12/04/2025 20:21;ALL;7;1
voltageReceiver1;12/04/2025 20:21;b;7;1741
voltageReceiver2;12/04/2025 20:21;b;7;1612
status;12/04/2025 20:21;ALL;7;1
voltageReceiver1;12/04/2025 20:21;a;7;1729
voltageReceiver2;12/04/2025 20:21;a;7;1588
status;12/04/2025 20:21;ALL;7;1
voltageReceiver1;12/04/2025 20:21;b;7;1729
voltageReceiver2;12/04/2025 20:21;b;7;1612
status;12/04/2025 20:22;ALL;7;1
voltageReceiver1;12/04/2025 20:22;a;7;1729
voltageReceiver2;12/04/2025 20:22;a;7;1588
status;12/04/2025 20:22;ALL;7;1
voltageReceiver1;12/04/2025 20:22;b;7;1741
voltageReceiver2;12/04/2025 20:22;b;7;1612
status;12/04/2025 20:22;ALL;7;1
voltageReceiver1;12/04/2025 20:22;a;7;1729
voltageReceiver2;12/04/2025 20:22;a;7;1588
status;12/04/2025 20:22;ALL;7;1
voltageReceiver1;12/04/2025 20:22;b;7;1729
voltageReceiver2;12/04/2025 20:22;b;7;1612
status;12/04/2025 20:23;ALL;7;1
voltageReceiver1;12/04/2025 20:23;a;7;1741
voltageReceiver2;12/04/2025 20:23;a;7;1588
status;12/04/2025 20:23;ALL;7;1
voltageReceiver1;12/04/2025 20:23;b;7;1741
voltageReceiver2;12/04/2025 20:23;b;7;1612
status;12/04/2025 20:23;ALL;7;1
voltageReceiver1;12/04/2025 20:23;a;7;1741
voltageReceiver2;12/04/2025 20:23;a;7;1588
status;12/04/2025 20:23;ALL;7;1
voltageReceiver1;12/04/2025 20:23;b;7;1741
voltageReceiver2;12/04/2025 20:23;b;7;1612
status;12/04/2025 20:24;ALL;7;1
voltageReceiver1;12/04/2025 20:24;a;7;1741
voltageReceiver2;12/04/2025 20:24;a;7;1588
status;12/04/2025 20:24;ALL;7;1
voltageReceiver1;12/04/2025 20:24;b;7;1741
voltageReceiver2;12/04/2025 20:24;b;7;1612
status;12/04/2025 20:24;ALL;7;1
voltageReceiver1;12/04/2025 20:24;a;7;1741
voltageReceiver2;12/04/2025 20:24;a;7;1588
status;12/04/2025 20:24;ALL;7;1
voltageReceiver1;12/04/2025 20:24;b;7;1753
voltageReceiver2;12/04/2025 20:24;b;7;1612
status;12/04/2025 20:25;ALL;7;1
voltageReceiver1;12/04/2025 20:25;a;7;1718
voltageReceiver2;12/04/2025 20:25;a;7;1588
status;12/04/2025 20:25;ALL;7;1
voltageReceiver1;12/04/2025 20:25;b;7;1718
voltageReceiver2;12/04/2025 20:25;b;7;1612
status;12/04/2025 20:25;ALL;7;1
voltageReceiver1;12/04/2025 20:25;a;7;1729
voltageReceiver2;12/04/2025 20:25;a;7;1588
status;12/04/2025 20:25;ALL;7;1
voltageReceiver1;12/04/2025 20:25;b;7;1729
voltageReceiver2;12/04/2025 20:25;b;7;1624
status;12/04/2025 20:26;ALL;7;1
voltageReceiver1;12/04/2025 20:26;a;7;1729
voltageReceiver2;12/04/2025 20:26;a;7;1588
status;12/04/2025 20:26;ALL;7;1
voltageReceiver1;12/04/2025 20:26;b;7;1718
voltageReceiver2;12/04/2025 20:26;b;7;1612
status;12/04/2025 20:26;ALL;7;1
voltageReceiver1;12/04/2025 20:26;a;7;1729
voltageReceiver2;12/04/2025 20:26;a;7;1588
status;12/04/2025 20:26;ALL;7;1
voltageReceiver1;12/04/2025 20:26;b;7;1729
voltageReceiver2;12/04/2025 20:26;b;7;1612
status;12/04/2025 20:27;ALL;7;1
voltageReceiver1;12/04/2025 20:27;a;7;1706
voltageReceiver2;12/04/2025 20:27;a;7;1588
status;12/04/2025 20:27;ALL;7;1
voltageReceiver1;12/04/2025 20:27;b;7;1694
voltageReceiver2;12/04/2025 20:27;b;7;1612
status;12/04/2025 20:27;ALL;7;1
voltageReceiver1;12/04/2025 20:27;a;7;1718
voltageReceiver2;12/04/2025 20:27;a;7;1588
status;12/04/2025 20:27;ALL;7;1
voltageReceiver1;12/04/2025 20:27;b;7;1718
voltageReceiver2;12/04/2025 20:27;b;7;1612
status;12/04/2025 20:28;ALL;7;1
voltageReceiver1;12/04/2025 20:28;a;7;1706
voltageReceiver2;12/04/2025 20:28;a;7;1588
status;12/04/2025 20:28;ALL;7;1
voltageReceiver1;12/04/2025 20:28;b;7;1694
voltageReceiver2;12/04/2025 20:28;b;7;1612
status;12/04/2025 20:28;ALL;7;1
voltageReceiver1;12/04/2025 20:28;a;7;1718
voltageReceiver2;12/04/2025 20:28;a;7;1588
status;12/04/2025 20:28;ALL;7;1
voltageReceiver1;12/04/2025 20:28;b;7;1706
voltageReceiver2;12/04/2025 20:28;b;7;1612
status;12/04/2025 20:29;ALL;7;1
voltageReceiver1;12/04/2025 20:29;a;7;1706
voltageReceiver2;12/04/2025 20:29;a;7;1588
status;12/04/2025 20:29;ALL;7;1
voltageReceiver1;12/04/2025 20:29;b;7;1694
voltageReceiver2;12/04/2025 20:29;b;7;1612
status;12/04/2025 20:29;ALL;7;1
voltageReceiver1;12/04/2025 20:29;a;7;1718
voltageReceiver2;12/04/2025 20:29;a;7;1588
status;12/04/2025 20:29;ALL;7;1
voltageReceiver1;12/04/2025 20:29;b;7;1706
voltageReceiver2;12/04/2025 20:29;b;7;1612
status;12/04/2025 20:30;ALL;7;1
voltageReceiver1;12/04/2025 20:30;a;7;1706
voltageReceiver2;12/04/2025 20:30;a;7;1588
status;12/04/2025 20:30;ALL;7;1
voltageReceiver1;12/04/2025 20:30;b;7;1682
voltageReceiver2;12/04/2025 20:30;b;7;1612
status;12/04/2025 20:30;ALL;7;1
voltageReceiver1;12/04/2025 20:30;a;7;1706
voltageReceiver2;12/04/2025 20:30;a;7;1588
status;12/04/2025 20:30;ALL;7;1
voltageReceiver1;12/04/2025 20:30;b;7;1682
voltageReceiver2;12/04/2025 20:30;b;7;1612
status;12/04/2025 20:31;ALL;7;1
voltageReceiver1;12/04/2025 20:31;a;7;1718
voltageReceiver2;12/04/2025 20:31;a;7;1588
status;12/04/2025 20:31;ALL;7;1
voltageReceiver1;12/04/2025 20:31;b;7;1706
voltageReceiver2;12/04/2025 20:31;b;7;1612
status;12/04/2025 20:31;ALL;7;1
voltageReceiver1;12/04/2025 20:31;a;7;1718
voltageReceiver2;12/04/2025 20:31;a;7;1588
status;12/04/2025 20:31;ALL;7;1
voltageReceiver1;12/04/2025 20:31;b;7;1706
voltageReceiver2;12/04/2025 20:31;b;7;1612
status;12/04/2025 20:32;ALL;7;1
voltageReceiver1;12/04/2025 20:32;a;7;1718
voltageReceiver2;12/04/2025 20:32;a;7;1588
status;12/04/2025 20:32;ALL;7;1
voltageReceiver1;12/04/2025 20:32;b;7;1706
voltageReceiver2;12/04/2025 20:32;b;7;1612
status;12/04/2025 20:32;ALL;7;1
voltageReceiver1;12/04/2025 20:32;a;7;1706
voltageReceiver2;12/04/2025 20:32;a;7;1588
status;12/04/2025 20:32;ALL;7;1
voltageReceiver1;12/04/2025 20:32;b;7;1694
voltageReceiver2;12/04/2025 20:32;b;7;1612
status;12/04/2025 20:33;ALL;7;1
voltageReceiver1;12/04/2025 20:33;a;7;1729
voltageReceiver2;12/04/2025 20:33;a;7;1588
status;12/04/2025 20:33;ALL;7;1
voltageReceiver1;12/04/2025 20:33;b;7;1718
voltageReceiver2;12/04/2025 20:33;b;7;1612
status;12/04/2025 20:33;ALL;7;1
voltageReceiver1;12/04/2025 20:33;a;7;1718
voltageReceiver2;12/04/2025 20:33;a;7;1588
status;12/04/2025 20:33;ALL;7;1
voltageReceiver1;12/04/2025 20:33;b;7;1706
voltageReceiver2;12/04/2025 20:33;b;7;1612
status;12/04/2025 20:34;ALL;7;1
voltageReceiver1;12/04/2025 20:34;a;7;1729
voltageReceiver2;12/04/2025 20:34;a;7;1588
status;12/04/2025 20:34;ALL;7;1
voltageReceiver1;12/04/2025 20:34;b;7;1729
voltageReceiver2;12/04/2025 20:34;b;7;1612
status;12/04/2025 20:34;ALL;7;1
voltageReceiver1;12/04/2025 20:34;a;7;1729
voltageReceiver2;12/04/2025 20:34;a;7;1588
status;12/04/2025 20:34;ALL;7;1
voltageReceiver1;12/04/2025 20:34;b;7;1718
voltageReceiver2;12/04/2025 20:34;b;7;1612
status;12/04/2025 20:35;ALL;7;1
voltageReceiver1;12/04/2025 20:35;a;7;1718
voltageReceiver2;12/04/2025 20:35;a;7;1588
status;12/04/2025 20:35;ALL;7;1
voltageReceiver1;12/04/2025 20:35;b;7;1718
voltageReceiver2;12/04/2025 20:35;b;7;1624
status;12/04/2025 20:35;ALL;7;1
voltageReceiver1;12/04/2025 20:35;a;7;1718
voltageReceiver2;12/04/2025 20:35;a;7;1588
status;12/04/2025 20:35;ALL;7;1
voltageReceiver1;12/04/2025 20:35;b;7;1718
voltageReceiver2;12/04/2025 20:35;b;7;1624
status;12/04/2025 20:36;ALL;7;1
voltageReceiver1;12/04/2025 20:36;a;7;1729
voltageReceiver2;12/04/2025 20:36;a;7;1588
status;12/04/2025 20:36;ALL;7;1
voltageReceiver1;12/04/2025 20:36;b;7;1729
voltageReceiver2;12/04/2025 20:36;b;7;1612
status;12/04/2025 20:36;ALL;7;1
voltageReceiver1;12/04/2025 20:36;a;7;1729
voltageReceiver2;12/04/2025 20:36;a;7;1588
status;12/04/2025 20:36;ALL;7;1
voltageReceiver1;12/04/2025 20:36;b;7;1729
voltageReceiver2;12/04/2025 20:36;b;7;1612
status;12/04/2025 20:37;ALL;7;1
voltageReceiver1;12/04/2025 20:37;a;7;1718
voltageReceiver2;12/04/2025 20:37;a;7;1588
status;12/04/2025 20:37;ALL;7;1
voltageReceiver1;12/04/2025 20:37;b;7;1718
voltageReceiver2;12/04/2025 20:37;b;7;1624
status;12/04/2025 20:37;ALL;7;1
voltageReceiver1;12/04/2025 20:37;a;7;1718
voltageReceiver2;12/04/2025 20:37;a;7;1588
status;12/04/2025 20:37;ALL;7;1
voltageReceiver1;12/04/2025 20:37;b;7;1718
voltageReceiver2;12/04/2025 20:37;b;7;1624
status;12/04/2025 20:38;ALL;7;1
voltageReceiver1;12/04/2025 20:38;a;7;1729
voltageReceiver2;12/04/2025 20:38;a;7;1588
status;12/04/2025 20:38;ALL;7;1
voltageReceiver1;12/04/2025 20:38;b;7;1718
voltageReceiver2;12/04/2025 20:38;b;7;1612
status;12/04/2025 20:38;ALL;7;1
voltageReceiver1;12/04/2025 20:38;a;7;1729
voltageReceiver2;12/04/2025 20:38;a;7;1588
status;12/04/2025 20:38;ALL;7;1
voltageReceiver1;12/04/2025 20:38;b;7;1718
voltageReceiver2;12/04/2025 20:38;b;7;1624
status;12/04/2025 20:39;ALL;7;1
voltageReceiver1;12/04/2025 20:39;a;7;1729
voltageReceiver2;12/04/2025 20:39;a;7;1588
status;12/04/2025 20:39;ALL;7;1
voltageReceiver1;12/04/2025 20:39;b;7;1718
voltageReceiver2;12/04/2025 20:39;b;7;1612
status;12/04/2025 20:39;ALL;7;1
voltageReceiver1;12/04/2025 20:39;a;7;1729
voltageReceiver2;12/04/2025 20:39;a;7;1588
status;12/04/2025 20:39;ALL;7;1
voltageReceiver1;12/04/2025 20:39;b;7;1718
voltageReceiver2;12/04/2025 20:39;b;7;1612
status;12/04/2025 20:40;ALL;7;1
voltageReceiver1;12/04/2025 20:40;a;7;1718
voltageReceiver2;12/04/2025 20:40;a;7;1588
status;12/04/2025 20:40;ALL;7;1
voltageReceiver1;12/04/2025 20:40;b;7;1706
voltageReceiver2;12/04/2025 20:40;b;7;1624
status;12/04/2025 20:40;ALL;7;1
voltageReceiver1;12/04/2025 20:40;a;7;1718
voltageReceiver2;12/04/2025 20:40;a;7;1588
status;12/04/2025 20:40;ALL;7;1
voltageReceiver1;12/04/2025 20:40;b;7;1706
voltageReceiver2;12/04/2025 20:40;b;7;1624
status;12/04/2025 20:41;ALL;7;1
voltageReceiver1;12/04/2025 20:41;a;7;1729
voltageReceiver2;12/04/2025 20:41;a;7;1588
status;12/04/2025 20:41;ALL;7;1
voltageReceiver1;12/04/2025 20:41;b;7;1718
voltageReceiver2;12/04/2025 20:41;b;7;1612
status;12/04/2025 20:41;ALL;7;1
voltageReceiver1;12/04/2025 20:41;a;7;1729
voltageReceiver2;12/04/2025 20:41;a;7;1588
status;12/04/2025 20:41;ALL;7;1
voltageReceiver1;12/04/2025 20:41;b;7;1718
voltageReceiver2;12/04/2025 20:41;b;7;1612
status;12/04/2025 20:42;ALL;7;1
voltageReceiver1;12/04/2025 20:42;a;7;1706
voltageReceiver2;12/04/2025 20:42;a;7;1588
status;12/04/2025 20:42;ALL;7;1
voltageReceiver1;12/04/2025 20:42;b;7;1706
voltageReceiver2;12/04/2025 20:42;b;7;1624
status;12/04/2025 20:42;ALL;7;1
voltageReceiver1;12/04/2025 20:42;a;7;1706
voltageReceiver2;12/04/2025 20:42;a;7;1588
status;12/04/2025 20:42;ALL;7;1
voltageReceiver1;12/04/2025 20:42;b;7;1706
voltageReceiver2;12/04/2025 20:42;b;7;1624
status;12/04/2025 20:43;ALL;7;1
voltageReceiver1;12/04/2025 20:43;a;7;1718
voltageReceiver2;12/04/2025 20:43;a;7;1588
status;12/04/2025 20:43;ALL;7;1
voltageReceiver1;12/04/2025 20:43;b;7;1706
voltageReceiver2;12/04/2025 20:43;b;7;1624
status;12/04/2025 20:43;ALL;7;1
voltageReceiver1;12/04/2025 20:43;a;7;1718
voltageReceiver2;12/04/2025 20:43;a;7;1588
status;12/04/2025 20:43;ALL;7;1
voltageReceiver1;12/04/2025 20:43;b;7;1706
voltageReceiver2;12/04/2025 20:43;b;7;1624
status;12/04/2025 20:44;ALL;7;1
voltageReceiver1;12/04/2025 20:44;a;7;1718
voltageReceiver2;12/04/2025 20:44;a;7;1588
status;12/04/2025 20:44;ALL;7;1
voltageReceiver1;12/04/2025 20:44;b;7;1718
voltageReceiver2;12/04/2025 20:44;b;7;1612
status;12/04/2025 20:44;ALL;7;1
voltageReceiver1;12/04/2025 20:44;a;7;1718
voltageReceiver2;12/04/2025 20:44;a;7;1588
status;12/04/2025 20:44;ALL;7;1
voltageReceiver1;12/04/2025 20:44;b;7;1706
voltageReceiver2;12/04/2025 20:44;b;7;1612
status;12/04/2025 20:45;ALL;7;1
voltageReceiver1;12/04/2025 20:45;a;7;1718
voltageReceiver2;12/04/2025 20:45;a;7;1588
status;12/04/2025 20:45;ALL;7;1
voltageReceiver1;12/04/2025 20:45;b;7;1706
voltageReceiver2;12/04/2025 20:45;b;7;1624
status;12/04/2025 20:45;ALL;7;1
voltageReceiver1;12/04/2025 20:45;a;7;1718
voltageReceiver2;12/04/2025 20:45;a;7;1588
status;12/04/2025 20:45;ALL;7;1
voltageReceiver1;12/04/2025 20:45;b;7;1706
voltageReceiver2;12/04/2025 20:45;b;7;1624
status;12/04/2025 20:46;ALL;7;1
voltageReceiver1;12/04/2025 20:46;a;7;1729
voltageReceiver2;12/04/2025 20:46;a;7;1588
status;12/04/2025 20:46;ALL;7;1
voltageReceiver1;12/04/2025 20:46;b;7;1729
voltageReceiver2;12/04/2025 20:46;b;7;1612
status;12/04/2025 20:46;ALL;7;1
voltageReceiver1;12/04/2025 20:46;a;7;1729
voltageReceiver2;12/04/2025 20:46;a;7;1588
status;12/04/2025 20:46;ALL;7;1
voltageReceiver1;12/04/2025 20:46;b;7;1718
voltageReceiver2;12/04/2025 20:46;b;7;1612
status;12/04/2025 20:47;ALL;7;1
voltageReceiver1;12/04/2025 20:47;a;7;1718
voltageReceiver2;12/04/2025 20:47;a;7;1588
status;12/04/2025 20:47;ALL;7;1
voltageReceiver1;12/04/2025 20:47;b;7;1718
voltageReceiver2;12/04/2025 20:47;b;7;1624
status;12/04/2025 20:47;ALL;7;1
voltageReceiver1;12/04/2025 20:47;a;7;1718
voltageReceiver2;12/04/2025 20:47;a;7;1588
status;12/04/2025 20:47;ALL;7;1
voltageReceiver1;12/04/2025 20:47;b;7;1718
voltageReceiver2;12/04/2025 20:47;b;7;1624
status;12/04/2025 20:48;ALL;7;1
voltageReceiver1;12/04/2025 20:48;a;7;1729
voltageReceiver2;12/04/2025 20:48;a;7;1588
status;12/04/2025 20:48;ALL;7;1
voltageReceiver1;12/04/2025 20:48;b;7;1729
voltageReceiver2;12/04/2025 20:48;b;7;1624
status;12/04/2025 20:48;ALL;7;1
voltageReceiver1;12/04/2025 20:48;a;7;1729
voltageReceiver2;12/04/2025 20:48;a;7;1588
status;12/04/2025 20:48;ALL;7;1
voltageReceiver1;12/04/2025 20:48;b;7;1718
voltageReceiver2;12/04/2025 20:48;b;7;1624
status;12/04/2025 20:49;ALL;7;1
voltageReceiver1;12/04/2025 20:49;a;7;1729
voltageReceiver2;12/04/2025 20:49;a;7;1588
status;12/04/2025 20:49;ALL;7;1
voltageReceiver1;12/04/2025 20:49;b;7;1729
voltageReceiver2;12/04/2025 20:49;b;7;1624
status;12/04/2025 20:49;ALL;7;1
voltageReceiver1;12/04/2025 20:49;a;7;1729
voltageReceiver2;12/04/2025 20:49;a;7;1588
status;12/04/2025 20:49;ALL;7;1
voltageReceiver1;12/04/2025 20:49;b;7;1729
voltageReceiver2;12/04/2025 20:49;b;7;1624
status;12/04/2025 20:50;ALL;7;1
voltageReceiver1;12/04/2025 20:50;a;7;1729
voltageReceiver2;12/04/2025 20:50;a;7;1588
status;12/04/2025 20:50;ALL;7;1
voltageReceiver1;12/04/2025 20:50;b;7;1729
voltageReceiver2;12/04/2025 20:50;b;7;1624
status;12/04/2025 20:50;ALL;7;1
voltageReceiver1;12/04/2025 20:50;a;7;1718
voltageReceiver2;12/04/2025 20:50;a;7;1588
status;12/04/2025 20:50;ALL;7;1
voltageReceiver1;12/04/2025 20:50;b;7;1729
voltageReceiver2;12/04/2025 20:50;b;7;1624
status;12/04/2025 20:51;ALL;7;1
voltageReceiver1;12/04/2025 20:51;a;7;1741
voltageReceiver2;12/04/2025 20:51;a;7;1588
status;12/04/2025 20:51;ALL;7;1
voltageReceiver1;12/04/2025 20:51;b;7;1741
voltageReceiver2;12/04/2025 20:51;b;7;1624
status;12/04/2025 20:51;ALL;7;1
voltageReceiver1;12/04/2025 20:51;a;7;1741
voltageReceiver2;12/04/2025 20:51;a;7;1588
status;12/04/2025 20:51;ALL;7;1
voltageReceiver1;12/04/2025 20:51;b;7;1741
voltageReceiver2;12/04/2025 20:51;b;7;1624
status;12/04/2025 20:52;ALL;7;1
voltageReceiver1;12/04/2025 20:52;a;7;1718
voltageReceiver2;12/04/2025 20:52;a;7;1588
status;12/04/2025 20:52;ALL;7;1
voltageReceiver1;12/04/2025 20:52;b;7;1729
voltageReceiver2;12/04/2025 20:52;b;7;1624
status;12/04/2025 20:52;ALL;7;1
voltageReceiver1;12/04/2025 20:52;a;7;1729
voltageReceiver2;12/04/2025 20:52;a;7;1588
status;12/04/2025 20:52;ALL;7;1
voltageReceiver1;12/04/2025 20:52;b;7;1729
voltageReceiver2;12/04/2025 20:52;b;7;1624
status;12/04/2025 20:53;ALL;7;1
voltageReceiver1;12/04/2025 20:53;a;7;1729
voltageReceiver2;12/04/2025 20:53;a;7;1588
status;12/04/2025 20:53;ALL;7;1
